iso3,data_id,indicator,value,precision,dhs_country_code,country_name,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdrid,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank
ZAF,15543,Number of live births (or stillbirths) in the last two (or three/five) years,2081,0,ZA,South Africa,1998,ZA1998DHS,RH_DELP_C_NUM,100,D,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,334602,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3119,0,ZA,South Africa,1998,ZA1998DHS,RH_DELP_C_UNW,100,U,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,31685,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),5066,0,ZA,South Africa,1998,ZA1998DHS,RH_DELP_C_UNW,100,U,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,399374,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2113,0,ZA,South Africa,1998,ZA1998DHS,RH_DELP_C_UNW,100,U,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,508217,Assistance during delivery: Doctor,29.3,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DOC,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,NA,100,DHS,100,100,NA,NA,NA
ZAF,413496,Assistance during delivery: Doctor,30,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DOC,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDOC,NA,100,DHS,100,100,NA,NA,NA
ZAF,15526,Assistance during delivery: Doctor,28.2,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DOC,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDOC,NA,100,DHS,100,100,NA,NA,NA
ZAF,508216,Assistance during delivery: Nurse/midwife,56.1,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NRS,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,NA,100,DHS,100,100,NA,NA,NA
ZAF,413492,Assistance during delivery: Nurse/midwife,54.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NRS,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNRS,NA,100,DHS,100,100,NA,NA,NA
ZAF,15523,Assistance during delivery: Nurse/midwife,58.1,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NRS,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNRS,NA,100,DHS,100,100,NA,NA,NA
ZAF,508218,Assistance during delivery: Traditional birth attendant,1.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TBA,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,NA,100,DHS,100,100,NA,NA,NA
ZAF,413498,Assistance during delivery: Traditional birth attendant,1.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TBA,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTBA,NA,100,DHS,100,100,NA,NA,NA
ZAF,15527,Assistance during delivery: Traditional birth attendant,1.2,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TBA,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,NA,100,DHS,100,100,NA,NA,NA
ZAF,508214,Assistance during delivery: Relative or other,9.9,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_REL,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,NA,100,DHS,100,100,NA,NA,NA
ZAF,413490,Assistance during delivery: Relative or other,10.5,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_REL,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACREL,NA,100,DHS,100,100,NA,NA,NA
ZAF,15524,Assistance during delivery: Relative or other,9.7,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_REL,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACREL,NA,100,DHS,100,100,NA,NA,NA
ZAF,508219,Assistance during delivery: No one,2.1,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NON,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,413499,Assistance during delivery: No one,2.1,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NON,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,15528,Assistance during delivery: No one,1.8,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NON,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,508215,Assistance during delivery: don't know or missing,1.2,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DKM,100,S,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDKM,NA,100,DHS,100,100,NA,NA,NA
ZAF,413491,Assistance during delivery: don't know or missing,1.7,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DKM,100,S,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDKM,NA,100,DHS,100,100,NA,NA,NA
ZAF,15525,Assistance during delivery: don't know or missing,0.9,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_DKM,100,S,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDKM,NA,100,DHS,100,100,NA,NA,NA
ZAF,508220,Assistance during delivery: Total,100,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TOT,100,T,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,NA,100,DHS,100,100,NA,NA,NA
ZAF,413493,Assistance during delivery: Total,100,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TOT,100,T,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTOT,NA,100,DHS,100,100,NA,NA,NA
ZAF,15520,Assistance during delivery: Total,100,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_TOT,100,T,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTOT,NA,100,DHS,100,100,NA,NA,NA
ZAF,508221,Assistance during delivery from a skilled provider,85.5,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_SKP,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,NA,100,DHS,100,100,NA,NA,NA
ZAF,413494,Assistance during delivery from a skilled provider,84.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_SKP,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,NA,100,DHS,100,100,NA,NA,NA
ZAF,15521,Assistance during delivery from a skilled provider,86.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_SKP,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,NA,100,DHS,100,100,NA,NA,NA
ZAF,508222,Delivery by cesarean section,15.4,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_CSC,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,NA,100,DHS,100,100,NA,NA,NA
ZAF,413495,Delivery by cesarean section,15.5,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_CSC,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACCSC,NA,100,DHS,100,100,NA,NA,NA
ZAF,15522,Delivery by cesarean section,15.1,1,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_CSC,100,I,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,NA,100,DHS,100,100,NA,NA,NA
ZAF,521104,Number of live births (or stillbirths) in the last two (or three/five) years,3072,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NUM,100,D,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,387443,Number of live births (or stillbirths) in the last two (or three/five) years,4992,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NUM,100,D,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,15519,Number of live births (or stillbirths) in the last two (or three/five) years,2081,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_NUM,100,D,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,395187,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3119,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_UNW,100,U,100,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,25921,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),5066,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_UNW,100,U,100,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,205906,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2113,0,ZA,South Africa,1998,ZA1998DHS,RH_DELA_C_UNW,100,U,100,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,598577,Children with symptoms of ARI,21.9,1,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_ARI,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,NA,100,DHS,100,100,NA,NA,NA
ZAF,397915,Children with symptoms of ARI,19.3,1,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_ARI,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,NA,100,DHS,100,100,NA,NA,NA
ZAF,598578,Number of children born in the last five (or three) years,2912,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_NUM,100,D,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,384931,Number of children born in the last five (or three) years,4740,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_NUM,100,D,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,139860,Number of children born in the last five (or three) years (unweighted),2958,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_UNW,100,U,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,26068,Number of children born in the last five (or three) years (unweighted),4797,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_UNW,100,U,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,450750,Children with ARI for whom advice or treatment was sought,81.9,1,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_ADV,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,NA,100,DHS,100,100,NA,NA,NA
ZAF,665172,Children with ARI for whom advice or treatment was sought,78.2,1,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_ADV,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,NA,100,DHS,100,100,NA,NA,NA
ZAF,457030,Number of children with symptoms of ARI born in the last five (or three) years,637,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_NM2,100,D,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,NA,100,DHS,NA,100,NA,NA,NA
ZAF,658945,Number of children with symptoms of ARI born in the last five (or three) years,913,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_NM2,100,D,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,NA,100,DHS,NA,100,NA,NA,NA
ZAF,320333,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),607,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_UN2,100,U,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,NA,100,DHS,100,NA,NA,NA,NA
ZAF,32724,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),862,0,ZA,South Africa,1998,ZA1998DHS,CH_ARIS_C_UN2,100,U,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,NA,100,DHS,100,NA,NA,NA,NA
ZAF,15037,Treatment of diarrhea: Advice or treatment was sought,62.1,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ADV,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,NA,100,DHS,100,100,NA,NA,NA
ZAF,607611,Treatment of diarrhea: Advice or treatment was sought,60.6,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ADV,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,NA,100,DHS,100,100,NA,NA,NA
ZAF,15031,Treatment of diarrhea: Oral rehydration solution (ORS),52.7,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORS,100,I,100,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,NA,100,DHS,100,100,NA,NA,NA
ZAF,607606,Treatment of diarrhea: Oral rehydration solution (ORS),51.2,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORS,100,I,100,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,NA,100,DHS,100,100,NA,NA,NA
