iso3,data_id,indicator,value,precision,dhs_country_code,country_name,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdrid,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank
ZAF,456199,Population with an improved sanitation facility,96,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_IMP,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPIMP,NA,100,DHS,100,100,NA,NA,NA
ZAF,456201,Population with a flush or pour flush toilet to a piped sewer system,54.3,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_FSW,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPFSW,NA,100,DHS,100,100,NA,NA,NA
ZAF,456200,Population with a flush or pour flush toilet to a septic tank,1.4,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_FSP,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPFSP,NA,100,DHS,100,100,NA,NA,NA
ZAF,456202,Population with a flush or pour flush toilet to a pit latrine,0.9,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_FPT,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPFPT,NA,100,DHS,100,100,NA,NA,NA
ZAF,456196,Population with a ventilated improved pit latrine (VIP),28.1,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_VIP,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPVIP,NA,100,DHS,100,100,NA,NA,NA
ZAF,456197,Population with a pit latrine with a slab,9.9,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_PSL,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPPSL,NA,100,DHS,100,100,NA,NA,NA
ZAF,456198,Population with a composting toilet,1,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_COM,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPCOM,NA,100,DHS,100,100,NA,NA,NA
ZAF,456204,Population with an unimproved sanitation facility,1.7,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_NIM,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPNIM,NA,100,DHS,100,100,NA,NA,NA
ZAF,456206,"Population with a flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.4,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_NFL,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPNFL,NA,100,DHS,100,100,NA,NA,NA
ZAF,456208,Population with a bucket toilet,1.4,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_NBK,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPNBK,NA,100,DHS,100,100,NA,NA,NA
ZAF,456210,Population using open defecation,2.2,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_NFC,100,I,100,0,Total,Total,0,NA,1,1,WSTLETPNFC,NA,100,DHS,100,100,NA,NA,NA
ZAF,456205,Population total,100,1,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_TOT,100,T,100,0,Total,Total,0,NA,1,1,WSTLETPTOT,NA,100,DHS,100,100,NA,NA,NA
ZAF,456207,Number of persons,37205,0,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_NUM,100,D,100,0,Total,Total,0,NA,1,1,WSTLETPNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,197793,Number of persons (unweighted),37925,0,ZA,South Africa,2016,ZA2016DHS,WS_TLET_P_UNW,100,U,100,0,Total,Total,0,NA,1,1,WSTLETPUNW,NA,100,DHS,100,NA,NA,NA,NA
