iso3,data_id,indicator,value,precision,dhs_country_code,country_name,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdrid,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank
ZAF,795178,Measles vaccination received in first year,40.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_MSL,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CMSL,NA,100,DHS,100,100,NA,NA,NA
ZAF,795180,Fully vaccinated (8 basic antigens),29.9,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_BAS,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CBAS,NA,100,DHS,100,100,NA,NA,NA
ZAF,795181,Received no vaccinations in first year,15.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_NON,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,795182,Percentage showing a vaccination card,61.8,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_VCD,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CVCD,NA,100,DHS,100,100,NA,NA,NA
ZAF,795194,Number of children one to four years of age,3734,0,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_NUM,100,D,100,0,Total,Total,0,NA,1,1,CHVAC1CNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,796533,Number of children one to four years of age (unweighted),3761,0,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_UNW,100,U,100,0,Total,Total,0,NA,1,1,CHVAC1CUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,538293,BCG vaccination received,92.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BCG,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCBCG,NA,100,DHS,100,100,NA,NA,NA
ZAF,358597,BCG vaccination received,91.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BCG,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCBCG,NA,100,DHS,100,100,NA,NA,NA
ZAF,538295,DPT 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP1,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,358599,DPT 1 vaccination received,87.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP1,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,538296,DPT 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP2,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,358600,DPT 2 vaccination received,71,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP2,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,538283,DPT 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP3,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,358602,DPT 3 vaccination received,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP3,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,538301,Polio 0 vaccination received,92.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP0,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP0,NA,100,DHS,100,100,NA,NA,NA
ZAF,358607,Polio 0 vaccination received,88.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP0,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP0,NA,100,DHS,100,100,NA,NA,NA
ZAF,538286,Polio 1 vaccination received,78.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP1,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,358616,Polio 1 vaccination received,74.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP1,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,538280,Measles vaccination received,86.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_MSL,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCMSL,NA,100,DHS,100,100,NA,NA,NA
ZAF,358624,Measles vaccination received,84.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_MSL,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCMSL,NA,100,DHS,100,100,NA,NA,NA
ZAF,538290,Hepatitis 1 vaccination received,90.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP1,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,358611,Hepatitis 1 vaccination received,87,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP1,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,538298,Hepatitis 2 vaccination received,73.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP2,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,358605,Hepatitis 2 vaccination received,71.6,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP2,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,538284,Hepatitis 3 vaccination received,65,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP3,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,358603,Hepatitis 3 vaccination received,65.8,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP3,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,538299,Haemophilus influenza type b 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB1,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB1,NA,100,DHS,100,100,NA,NA,NA
ZAF,358606,Haemophilus influenza type b 1 vaccination received,87.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB1,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB1,NA,100,DHS,100,100,NA,NA,NA
ZAF,538285,Haemophilus influenza type b 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB2,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB2,NA,100,DHS,100,100,NA,NA,NA
ZAF,358604,Haemophilus influenza type b 2 vaccination received,71,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB2,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB2,NA,100,DHS,100,100,NA,NA,NA
ZAF,538297,Haemophilus influenza type b 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB3,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB3,NA,100,DHS,100,100,NA,NA,NA
ZAF,358610,Haemophilus influenza type b 3 vaccination received,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB3,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB3,NA,100,DHS,100,100,NA,NA,NA
ZAF,538276,Fully vaccinated (8 basic antigens),61.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BAS,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCBAS,NA,100,DHS,100,100,NA,NA,NA
ZAF,358617,Fully vaccinated (8 basic antigens),61.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BAS,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCBAS,NA,100,DHS,100,100,NA,NA,NA
ZAF,538277,Received no vaccinations,5.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NON,100,I,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,358620,Received no vaccinations,7.8,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NON,100,I,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,539210,Number of children 12-23 months,677,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NUM,100,D,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,149148,Number of children 12-23 months,660,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NUM,100,D,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,291112,Number of children 12-23 months (unweighted),670,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_UNW,100,U,100,100,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,358621,Number of children 12-23 months (unweighted),676,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_UNW,100,U,100,100,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,509956,BCG vaccination received,92.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_BCG,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCBCG,NA,100,DHS,100,100,NA,NA,NA
ZAF,509959,DPT 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP1,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCDP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,509957,DPT 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP2,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCDP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,509960,DPT 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP3,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCDP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,509965,Polio 0 vaccination received,92.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_OP0,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCOP0,NA,100,DHS,100,100,NA,NA,NA
ZAF,509966,Polio 1 vaccination received,78.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_OP1,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCOP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,509968,Measles vaccination received,86.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_MSL,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCMSL,NA,100,DHS,100,100,NA,NA,NA
ZAF,509961,Hepatitis 1 vaccination received,90.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP1,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,509958,Hepatitis 2 vaccination received,73.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP2,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,509955,Hepatitis 3 vaccination received,65,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP3,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,509970,Haemophilus influenza type b 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB1,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHB1,NA,100,DHS,100,100,NA,NA,NA
ZAF,509971,Haemophilus influenza type b 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB2,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHB2,NA,100,DHS,100,100,NA,NA,NA
ZAF,509972,Haemophilus influenza type b 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB3,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCHB3,NA,100,DHS,100,100,NA,NA,NA
ZAF,509978,Fully vaccinated (8 basic antigens),61.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_BAS,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCBAS,NA,100,DHS,100,100,NA,NA,NA
ZAF,509969,Received no vaccinations,5.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_NON,100,I,100,0,Total,Total,0,NA,1,1,CHVACCCNON,NA,100,DHS,100,100,NA,NA,NA
ZAF,516214,Number of children 12-23 months,677,0,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_NUM,100,D,100,0,Total,Total,0,NA,1,1,CHVACCCNUM,NA,100,DHS,NA,100,NA,NA,NA
ZAF,291635,Number of children 12-23 months (unweighted),670,0,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_UNW,100,U,100,0,Total,Total,0,NA,1,1,CHVACCCUNW,NA,100,DHS,100,NA,NA,NA,NA
ZAF,36637,BCG vaccination received in first year,91.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_BCG,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CBCG,NA,100,DHS,100,100,NA,NA,NA
ZAF,36638,DPT 1 vaccination received in first year,88.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP1,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CDP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,36639,DPT 2 vaccination received in first year,72.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP2,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CDP2,NA,100,DHS,100,100,NA,NA,NA
ZAF,36640,DPT 3 vaccination received in first year,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP3,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CDP3,NA,100,DHS,100,100,NA,NA,NA
ZAF,36645,Polio 0 vaccination received in first year,89.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_OP0,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1COP0,NA,100,DHS,100,100,NA,NA,NA
ZAF,36644,Polio 1 vaccination received in first year,75.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_OP1,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1COP1,NA,100,DHS,100,100,NA,NA,NA
ZAF,36646,Measles vaccination received in first year,79.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_MSL,100,I,100,0,Total,Total,0,NA,1,1,CHVAC1CMSL,NA,100,DHS,100,100,NA,NA,NA
